date,location,new_cases_smoothed
2020-05-31,Andorra,0.286
2020-06-01,Andorra,0.286
2020-06-02,Andorra,11.571
2020-06-03,Andorra,12.571
2020-06-04,Andorra,12.714
2020-06-05,Andorra,12.571
2020-06-06,Andorra,12.571
2020-06-07,Andorra,12.571
2020-06-08,Andorra,12.429
2020-06-09,Andorra,1.143
2020-06-10,Andorra,0.143
2020-06-11,Andorra,0.0
2020-06-12,Andorra,0.143
2020-06-13,Andorra,0.143
2020-06-14,Andorra,0.143
2020-06-15,Andorra,0.143
2020-06-16,Andorra,0.286
2020-06-17,Andorra,0.286
2020-06-18,Andorra,0.429
2020-06-19,Andorra,0.286
2020-06-20,Andorra,0.286
2020-06-21,Andorra,0.286
2020-06-22,Andorra,0.286
2020-06-23,Andorra,0.143
2020-06-24,Andorra,0.143
2020-06-25,Andorra,0.0
2020-06-26,Andorra,0.0
2020-06-27,Andorra,0.0
2020-06-28,Andorra,0.0
2020-06-29,Andorra,0.0
2020-06-30,Andorra,0.0
2020-07-01,Andorra,0.0
2020-07-02,Andorra,0.0
2020-07-03,Andorra,0.0
2020-07-04,Andorra,0.0
2020-07-05,Andorra,0.0
2020-07-06,Andorra,0.0
2020-07-07,Andorra,0.0
2020-07-08,Andorra,0.0
2020-07-09,Andorra,0.0
2020-07-10,Andorra,0.0
2020-07-11,Andorra,0.0
2020-07-12,Andorra,0.0
2020-07-13,Andorra,0.429
2020-07-14,Andorra,0.857
2020-07-15,Andorra,1.0
2020-07-16,Andorra,3.143
2020-07-17,Andorra,3.571
2020-07-18,Andorra,3.571
2020-07-19,Andorra,3.571
2020-07-20,Andorra,3.714
2020-07-21,Andorra,3.286
2020-07-22,Andorra,3.857
2020-07-23,Andorra,1.714
2020-07-24,Andorra,2.429
2020-07-25,Andorra,2.429
2020-07-26,Andorra,2.429
2020-07-27,Andorra,3.286
2020-07-28,Andorra,3.286
2020-07-29,Andorra,4.143
2020-07-30,Andorra,4.714
2020-07-31,Andorra,4.0
2020-08-01,Andorra,4.0
2020-08-02,Andorra,4.0
2020-08-03,Andorra,4.286
2020-08-04,Andorra,4.571
2020-08-05,Andorra,3.0
2020-08-06,Andorra,3.143
2020-08-07,Andorra,4.286
2020-08-08,Andorra,4.286
2020-08-09,Andorra,4.286
2020-08-10,Andorra,3.714
2020-08-11,Andorra,3.429
2020-08-12,Andorra,5.429
2020-08-13,Andorra,5.286
2020-08-14,Andorra,4.857
2020-08-15,Andorra,4.857
2020-08-16,Andorra,4.857
2020-08-17,Andorra,6.0
2020-08-18,Andorra,6.0
2020-08-19,Andorra,6.714
2020-08-20,Andorra,6.143
2020-08-21,Andorra,8.0
2020-08-22,Andorra,8.0
2020-08-23,Andorra,8.0
2020-08-24,Andorra,7.857
2020-08-25,Andorra,7.857
2020-08-26,Andorra,10.571
2020-08-27,Andorra,10.571
2020-08-28,Andorra,11.286
2020-08-29,Andorra,11.286
2020-08-30,Andorra,11.286
2020-08-31,Andorra,16.571
2020-09-01,Andorra,17.714
2020-09-02,Andorra,14.429
2020-09-03,Andorra,14.429
2020-09-04,Andorra,13.0
2020-09-05,Andorra,13.0
2020-09-06,Andorra,13.0
2020-09-07,Andorra,12.143
2020-09-08,Andorra,11.0
2020-09-09,Andorra,14.571
2020-09-10,Andorra,14.571
2020-09-11,Andorra,18.429
2020-09-12,Andorra,18.429
2020-09-13,Andorra,18.429
2020-09-14,Andorra,25.286
2020-09-15,Andorra,25.286
2020-09-16,Andorra,26.0
2020-09-17,Andorra,26.0
2020-09-18,Andorra,31.429
2020-09-19,Andorra,31.429
2020-09-20,Andorra,31.429
2020-09-21,Andorra,34.714
2020-09-22,Andorra,34.714
2020-09-23,Andorra,38.571
2020-09-24,Andorra,38.571
2020-09-25,Andorra,38.857
2020-09-26,Andorra,38.857
2020-09-27,Andorra,38.857
2020-09-28,Andorra,40.714
2020-09-29,Andorra,40.714
2020-09-30,Andorra,42.429
2020-10-01,Andorra,42.429
2020-10-02,Andorra,39.143
2020-10-03,Andorra,39.143
2020-10-04,Andorra,39.143
2020-10-05,Andorra,57.714
2020-10-06,Andorra,57.714
2020-10-07,Andorra,74.0
2020-10-08,Andorra,74.0
2020-10-09,Andorra,83.714
2020-10-10,Andorra,83.714
2020-10-11,Andorra,83.714
2020-10-12,Andorra,89.286
2020-10-13,Andorra,89.286
2020-10-14,Andorra,88.857
2020-10-15,Andorra,88.857
2020-10-16,Andorra,97.286
2020-10-17,Andorra,97.286
2020-10-18,Andorra,97.286
2020-10-19,Andorra,89.714
2020-10-20,Andorra,89.714
2020-10-21,Andorra,88.714
2020-10-22,Andorra,88.714
2020-10-23,Andorra,94.429
2020-10-24,Andorra,94.429
2020-10-25,Andorra,94.429
2020-10-26,Andorra,100.286
2020-10-27,Andorra,112.429
2020-10-28,Andorra,100.857
2020-10-29,Andorra,108.0
2020-10-30,Andorra,89.571
2020-10-31,Andorra,102.571
2020-11-01,Andorra,112.429
2020-11-02,Andorra,80.429
2020-11-03,Andorra,71.429
2020-11-04,Andorra,75.429
2020-11-05,Andorra,81.143
2020-11-06,Andorra,67.143
2020-11-07,Andorra,80.429
2020-11-08,Andorra,79.714
2020-11-09,Andorra,78.429
2020-11-10,Andorra,81.0
2020-11-11,Andorra,74.571
2020-11-12,Andorra,68.714
2020-11-13,Andorra,84.286
2020-11-14,Andorra,58.0
2020-11-15,Andorra,69.857
2020-11-16,Andorra,68.143
2020-11-17,Andorra,67.714
2020-11-18,Andorra,64.429
2020-11-19,Andorra,64.286
2020-11-20,Andorra,59.571
2020-11-21,Andorra,68.857
2020-11-22,Andorra,54.857
2020-11-23,Andorra,55.714
2020-11-24,Andorra,57.143
2020-11-25,Andorra,58.571
2020-11-26,Andorra,66.857
2020-11-27,Andorra,66.857
2020-11-28,Andorra,57.571
2020-11-29,Andorra,65.143
2020-11-30,Andorra,63.0
2020-12-01,Andorra,62.714
2020-12-02,Andorra,59.143
2020-12-03,Andorra,52.857
2020-12-04,Andorra,49.286
2020-12-05,Andorra,56.429
2020-12-06,Andorra,48.286
2020-12-07,Andorra,48.429
2020-12-08,Andorra,48.143
2020-12-09,Andorra,45.714
2020-12-10,Andorra,40.857
2020-12-11,Andorra,40.143
2020-12-12,Andorra,40.429
2020-12-13,Andorra,41.143
2020-12-14,Andorra,42.571
2020-12-15,Andorra,36.429
2020-12-16,Andorra,40.571
2020-12-17,Andorra,39.429
2020-12-18,Andorra,40.429
2020-12-19,Andorra,38.857
2020-12-20,Andorra,34.143
2020-12-21,Andorra,31.429
2020-12-22,Andorra,35.857
2020-12-23,Andorra,31.857
2020-12-24,Andorra,33.286
2020-12-25,Andorra,33.857
2020-12-26,Andorra,35.143
2020-12-27,Andorra,34.857
2020-12-28,Andorra,39.0
2020-12-29,Andorra,40.857
2020-12-30,Andorra,44.857
2020-12-31,Andorra,50.0
2021-01-01,Andorra,51.571
2021-01-02,Andorra,51.429
2021-01-03,Andorra,53.0
2021-01-04,Andorra,53.429
2021-01-05,Andorra,55.571
2021-01-06,Andorra,52.143
2021-01-07,Andorra,42.714
2021-01-08,Andorra,53.143
2021-01-09,Andorra,60.0
2021-01-10,Andorra,56.286
2021-01-11,Andorra,48.143
2021-01-12,Andorra,53.429
2021-01-13,Andorra,67.143
2021-01-14,Andorra,74.286
2021-01-15,Andorra,65.286
2021-01-16,Andorra,64.571
2021-01-17,Andorra,71.0
2021-01-18,Andorra,71.0
2021-01-19,Andorra,73.143
2021-01-20,Andorra,70.0
2021-01-21,Andorra,73.0
2021-01-22,Andorra,67.143
2021-01-23,Andorra,65.857
2021-01-24,Andorra,66.571
2021-01-25,Andorra,73.286
2021-01-26,Andorra,63.429
2021-01-27,Andorra,58.286
2021-01-28,Andorra,57.143
2021-01-29,Andorra,60.143
2021-01-30,Andorra,55.143
2021-01-31,Andorra,55.429
2021-02-01,Andorra,53.714
2021-02-02,Andorra,54.143
2021-02-03,Andorra,50.571
2021-02-04,Andorra,51.143
2021-02-05,Andorra,47.857
2021-02-06,Andorra,45.857
2021-02-07,Andorra,44.857
2021-02-08,Andorra,43.286
2021-02-09,Andorra,42.143
2021-02-10,Andorra,40.286
2021-02-11,Andorra,36.286
2021-02-12,Andorra,36.429
2021-02-13,Andorra,36.714
2021-02-14,Andorra,36.0
2021-02-15,Andorra,37.571
2021-02-16,Andorra,34.714
2021-02-17,Andorra,33.0
2021-02-18,Andorra,31.286
2021-02-19,Andorra,31.143
2021-02-20,Andorra,29.857
2021-02-21,Andorra,28.0
2021-02-22,Andorra,24.857
2021-02-23,Andorra,26.286
2021-02-24,Andorra,27.429
2021-02-25,Andorra,27.0
2021-02-26,Andorra,25.286
2021-02-27,Andorra,25.286
2021-02-28,Andorra,23.857
2021-03-01,Andorra,25.286
2021-03-02,Andorra,24.143
2021-03-03,Andorra,24.714
2021-03-04,Andorra,25.286
2021-03-05,Andorra,25.143
2021-03-06,Andorra,24.286
2021-03-07,Andorra,25.143
2021-03-08,Andorra,25.714
2021-03-09,Andorra,25.857
2021-03-10,Andorra,26.0
2021-03-11,Andorra,22.0
2021-03-12,Andorra,28.714
2021-03-13,Andorra,29.857
2021-03-14,Andorra,32.0
2021-03-15,Andorra,31.429
2021-03-16,Andorra,32.857
2021-03-17,Andorra,32.857
2021-03-18,Andorra,37.571
2021-03-19,Andorra,33.143
2021-03-20,Andorra,36.143
2021-03-21,Andorra,35.857
2021-03-22,Andorra,36.571
2021-03-23,Andorra,38.857
2021-03-24,Andorra,39.714
2021-03-25,Andorra,42.0
2021-03-26,Andorra,43.0
2021-03-27,Andorra,46.857
2021-03-28,Andorra,47.571
2021-03-29,Andorra,49.0
2021-03-30,Andorra,50.429
2021-03-31,Andorra,53.143
2021-04-01,Andorra,52.286
2021-04-02,Andorra,54.714
2021-04-03,Andorra,52.143
2021-04-04,Andorra,54.429
2021-04-05,Andorra,56.857
2021-04-06,Andorra,54.857
2021-04-07,Andorra,50.429
2021-04-08,Andorra,50.857
2021-04-09,Andorra,48.714
2021-04-10,Andorra,46.143
2021-04-11,Andorra,44.857
2021-04-12,Andorra,42.143
2021-04-13,Andorra,40.857
2021-04-14,Andorra,39.714
2021-04-15,Andorra,33.143
2021-04-16,Andorra,36.571
2021-04-17,Andorra,39.143
2021-04-18,Andorra,37.143
2021-04-19,Andorra,32.0
2021-04-20,Andorra,37.143
2021-04-21,Andorra,39.429
2021-04-22,Andorra,43.0
2021-04-23,Andorra,42.143
2021-04-24,Andorra,36.143
2021-04-25,Andorra,36.429
2021-04-26,Andorra,39.714
2021-04-27,Andorra,35.286
2021-04-28,Andorra,33.0
2021-04-29,Andorra,36.571
2021-04-30,Andorra,32.143
2021-05-01,Andorra,29.714
2021-05-02,Andorra,31.714
2021-05-03,Andorra,30.286
2021-05-04,Andorra,27.857
2021-05-05,Andorra,27.429
2021-05-06,Andorra,23.571
2021-05-07,Andorra,22.571
2021-05-08,Andorra,24.857
2021-05-09,Andorra,20.143
2021-05-10,Andorra,19.143
2021-05-11,Andorra,18.714
2021-05-12,Andorra,18.571
2021-05-13,Andorra,15.286
2021-05-14,Andorra,17.143
2021-05-15,Andorra,14.857
2021-05-16,Andorra,12.429
2021-05-17,Andorra,18.0
2021-05-18,Andorra,17.429
2021-05-19,Andorra,14.143
2021-05-20,Andorra,14.143
2021-05-21,Andorra,8.429
2021-05-22,Andorra,8.429
2021-05-23,Andorra,8.429
2021-05-24,Andorra,2.0
2021-05-25,Andorra,13.571
2021-05-26,Andorra,14.571
2021-05-27,Andorra,16.143
2021-05-28,Andorra,17.714
2021-05-29,Andorra,17.714
2021-05-30,Andorra,17.714
2021-05-31,Andorra,22.571
2021-06-01,Andorra,9.286
2021-06-02,Andorra,10.429
2021-06-03,Andorra,10.0
2021-06-04,Andorra,9.286
2021-06-05,Andorra,9.286
2021-06-06,Andorra,9.286
2021-06-07,Andorra,7.143
2021-06-08,Andorra,7.429
2021-06-09,Andorra,6.714
2021-06-10,Andorra,7.571
2021-06-11,Andorra,7.857
2021-06-12,Andorra,7.857
2021-06-13,Andorra,7.857
2021-06-14,Andorra,7.0
2021-06-15,Andorra,6.714
2021-06-16,Andorra,6.429
2021-06-17,Andorra,4.857
2021-06-18,Andorra,4.143
2021-06-19,Andorra,4.143
2021-06-20,Andorra,4.143
2021-06-21,Andorra,5.429
2021-06-22,Andorra,5.143
2021-06-23,Andorra,5.286
2021-06-24,Andorra,5.429
2021-06-25,Andorra,5.714
2021-06-26,Andorra,5.714
2021-06-27,Andorra,5.714
2021-06-28,Andorra,2.571
2021-06-29,Andorra,5.143
2021-06-30,Andorra,5.429
2021-07-01,Andorra,5.857
2021-07-02,Andorra,5.143
2021-07-03,Andorra,5.143
2021-07-04,Andorra,5.143
2021-07-05,Andorra,5.143
2021-07-06,Andorra,13.0
2021-07-07,Andorra,15.714
2021-07-08,Andorra,18.857
2021-07-09,Andorra,22.429
2021-07-10,Andorra,22.429
2021-07-11,Andorra,22.429
2021-07-12,Andorra,33.857
2021-07-13,Andorra,25.143
2021-07-14,Andorra,20.857
2021-07-15,Andorra,27.0
2021-07-16,Andorra,28.286
2021-07-17,Andorra,28.286
2021-07-18,Andorra,28.286
2021-07-19,Andorra,29.143
2021-07-20,Andorra,30.286
2021-07-21,Andorra,30.286
2021-07-22,Andorra,32.143
2021-07-23,Andorra,32.143
2021-07-24,Andorra,32.143
2021-07-25,Andorra,32.143
2021-07-26,Andorra,31.143
2021-07-27,Andorra,29.571
2021-07-28,Andorra,29.571
2021-07-29,Andorra,27.286
2021-07-30,Andorra,25.714
2021-07-31,Andorra,25.714
2021-08-01,Andorra,25.714
2021-08-02,Andorra,24.286
2021-08-03,Andorra,25.714
2021-08-04,Andorra,30.143
2021-08-05,Andorra,22.0
2021-08-06,Andorra,22.571
2021-08-07,Andorra,22.571
2021-08-08,Andorra,22.571
2021-08-09,Andorra,12.714
2021-08-10,Andorra,15.286
2021-08-11,Andorra,13.429
2021-08-12,Andorra,14.143
2021-08-13,Andorra,12.571
2021-08-14,Andorra,12.571
2021-08-15,Andorra,12.571
2021-08-16,Andorra,16.857
2021-08-17,Andorra,12.429
2021-08-18,Andorra,12.143
2021-08-19,Andorra,10.429
2021-08-20,Andorra,9.143
2021-08-21,Andorra,9.143
2021-08-22,Andorra,9.143
2021-08-23,Andorra,6.857
2021-08-24,Andorra,6.143
2021-08-25,Andorra,5.429
2021-08-26,Andorra,5.0
2021-08-27,Andorra,5.286
2021-08-28,Andorra,5.286
2021-08-29,Andorra,5.286
2021-08-30,Andorra,4.286
2021-08-31,Andorra,4.286
2021-09-01,Andorra,4.571
2021-09-02,Andorra,5.143
2021-09-03,Andorra,4.286
2021-09-04,Andorra,4.286
2021-09-05,Andorra,4.286
2021-09-06,Andorra,5.286
2021-09-07,Andorra,5.286
2021-09-08,Andorra,3.429
2021-09-09,Andorra,3.714
2021-09-10,Andorra,4.0
2021-09-11,Andorra,4.0
2021-09-12,Andorra,4.0
2021-09-13,Andorra,3.857
2021-09-14,Andorra,4.143
2021-09-15,Andorra,5.429
2021-09-16,Andorra,5.0
2021-09-17,Andorra,5.857
2021-09-18,Andorra,5.857
2021-09-19,Andorra,5.857
2021-09-20,Andorra,6.286
2021-09-21,Andorra,5.857
2021-09-22,Andorra,6.429
2021-09-23,Andorra,6.143
2021-09-24,Andorra,6.143
2021-09-25,Andorra,6.143
2021-09-26,Andorra,6.143
2021-09-27,Andorra,7.0
2021-09-28,Andorra,7.429
2021-09-29,Andorra,8.0
2021-09-30,Andorra,9.429
2021-10-01,Andorra,7.857
2021-10-02,Andorra,7.857
2021-10-03,Andorra,7.857
2021-10-04,Andorra,11.143
2021-10-05,Andorra,11.286
2021-10-06,Andorra,10.714
2021-10-07,Andorra,9.429
2021-10-08,Andorra,9.857
2021-10-09,Andorra,9.857
2021-10-10,Andorra,9.857
2021-10-11,Andorra,5.714
2021-10-12,Andorra,5.143
2021-10-13,Andorra,4.286
2021-10-14,Andorra,5.429
2021-10-15,Andorra,6.714
2021-10-16,Andorra,6.714
2021-10-17,Andorra,6.714
2021-10-18,Andorra,8.571
2021-10-19,Andorra,8.857
2021-10-20,Andorra,9.714
2021-10-21,Andorra,8.0
2021-10-22,Andorra,9.429
2021-10-23,Andorra,9.429
2021-10-24,Andorra,9.429
2021-10-25,Andorra,8.286
2021-10-26,Andorra,8.0
2021-10-27,Andorra,11.429
2021-10-28,Andorra,17.571
2021-10-29,Andorra,16.0
2021-10-30,Andorra,16.0
2021-10-31,Andorra,16.0
2021-11-01,Andorra,13.0
2021-11-02,Andorra,13.0
2021-11-03,Andorra,15.714
2021-11-04,Andorra,16.143
2021-11-05,Andorra,14.571
2021-11-06,Andorra,14.571
2021-11-07,Andorra,14.571
2021-11-08,Andorra,27.0
2021-11-09,Andorra,28.714
2021-11-10,Andorra,24.571
2021-11-11,Andorra,18.0
2021-11-12,Andorra,28.714
2021-11-13,Andorra,28.714
2021-11-14,Andorra,28.714
2021-11-15,Andorra,28.857
2021-11-16,Andorra,30.286
2021-11-17,Andorra,32.571
2021-11-18,Andorra,41.571
2021-11-19,Andorra,38.143
2021-11-20,Andorra,38.143
2021-11-21,Andorra,38.143
2021-11-22,Andorra,56.0
2021-11-23,Andorra,59.0
2021-11-24,Andorra,64.857
2021-11-25,Andorra,75.857
2021-11-26,Andorra,89.429
2021-11-27,Andorra,89.429
2021-11-28,Andorra,89.429
2021-11-29,Andorra,59.0
2021-11-30,Andorra,110.429
2021-12-01,Andorra,142.857
2021-12-02,Andorra,156.0
2021-12-03,Andorra,185.429
2021-12-04,Andorra,185.429
2021-12-05,Andorra,185.429
2021-12-06,Andorra,274.143
2021-12-07,Andorra,242.857
2021-12-08,Andorra,198.429
2021-12-09,Andorra,230.571
2021-12-10,Andorra,204.286
2021-12-11,Andorra,204.286
2021-12-12,Andorra,204.286
2021-12-13,Andorra,115.571
2021-12-14,Andorra,188.714
2021-12-15,Andorra,188.714
2021-12-16,Andorra,182.429
2021-12-17,Andorra,158.429
2021-12-18,Andorra,158.429
2021-12-19,Andorra,158.429
2021-12-20,Andorra,231.714
2021-12-21,Andorra,132.286
2021-12-22,Andorra,176.571
2021-12-23,Andorra,146.0
2021-12-24,Andorra,168.714
2021-12-25,Andorra,168.714
2021-12-26,Andorra,168.714
2021-12-27,Andorra,181.429
2021-12-28,Andorra,211.143
2021-12-29,Andorra,207.286
2021-12-30,Andorra,221.571
2021-12-31,Andorra,287.143
2022-01-01,Andorra,287.143
2022-01-02,Andorra,287.143
2022-01-03,Andorra,310.0
2022-01-04,Andorra,323.143
2022-01-05,Andorra,352.286
2022-01-06,Andorra,309.571
2022-01-07,Andorra,381.143
2022-01-08,Andorra,381.143
2022-01-09,Andorra,381.143
2022-01-10,Andorra,497.286
2022-01-11,Andorra,534.286
2022-01-12,Andorra,515.714
2022-01-13,Andorra,515.714
2022-01-14,Andorra,497.143
2022-01-15,Andorra,497.143
2022-01-16,Andorra,497.143
2022-01-17,Andorra,272.143
2022-01-18,Andorra,192.286
2022-01-19,Andorra,141.286
2022-01-20,Andorra,471.714
2022-01-21,Andorra,448.143
2022-01-22,Andorra,448.143
2022-01-23,Andorra,448.143
2022-01-24,Andorra,448.143
2022-01-25,Andorra,687.571
2022-01-26,Andorra,734.286
2022-01-27,Andorra,403.857
2022-01-28,Andorra,361.571
2022-01-29,Andorra,361.571
2022-01-30,Andorra,361.571
2022-01-31,Andorra,419.0
2022-02-01,Andorra,179.571
2022-02-02,Andorra,183.857
2022-02-03,Andorra,206.0
2022-02-04,Andorra,149.0
2022-02-05,Andorra,149.0
2022-02-06,Andorra,149.0
2022-02-07,Andorra,121.429
2022-02-08,Andorra,121.429
2022-02-09,Andorra,96.286
2022-02-10,Andorra,86.286
2022-02-11,Andorra,77.286
2022-02-12,Andorra,77.286
2022-02-13,Andorra,77.286
2022-02-14,Andorra,67.0
2022-02-15,Andorra,79.0
2022-02-16,Andorra,66.143
2022-02-17,Andorra,64.0
2022-02-18,Andorra,64.143
2022-02-19,Andorra,64.143
2022-02-20,Andorra,64.143
2022-02-21,Andorra,44.571
2022-02-22,Andorra,65.571
2022-02-23,Andorra,64.143
2022-02-24,Andorra,62.286
2022-02-25,Andorra,58.571
2022-02-26,Andorra,58.571
2022-02-27,Andorra,58.571
2022-02-28,Andorra,58.571
2022-03-01,Andorra,49.286
2022-03-02,Andorra,49.714
2022-03-03,Andorra,54.857
2022-03-04,Andorra,62.143
2022-03-05,Andorra,62.143
2022-03-06,Andorra,62.143
2022-03-07,Andorra,88.714
2022-03-08,Andorra,77.857
2022-03-09,Andorra,77.857
2022-03-10,Andorra,64.571
2022-03-11,Andorra,51.429
2022-03-12,Andorra,51.429
2022-03-13,Andorra,51.429
2022-03-14,Andorra,24.857
2022-03-15,Andorra,12.0
2022-03-16,Andorra,0.0
2022-03-17,Andorra,62.857
2022-03-18,Andorra,62.857
2022-03-19,Andorra,62.857
2022-03-20,Andorra,62.857
2022-03-21,Andorra,62.857
2022-03-22,Andorra,62.857
2022-03-23,Andorra,131.286
2022-03-24,Andorra,68.429
2022-03-25,Andorra,68.429
2022-03-26,Andorra,68.429
2022-03-27,Andorra,68.429
2022-03-28,Andorra,68.429
2022-03-29,Andorra,68.429
2022-03-30,Andorra,44.429
2022-03-31,Andorra,44.429
2022-04-01,Andorra,44.429
2022-04-02,Andorra,44.429
2022-04-03,Andorra,44.429
2022-04-04,Andorra,44.429
2022-04-05,Andorra,44.429
2022-04-06,Andorra,0.0
2022-04-07,Andorra,43.429
2022-04-08,Andorra,43.429
2022-04-09,Andorra,43.429
2022-04-10,Andorra,43.429
2022-04-11,Andorra,43.429
2022-04-12,Andorra,43.429
2022-04-13,Andorra,97.857
2022-04-14,Andorra,54.429
2022-04-15,Andorra,54.429
2022-04-16,Andorra,54.429
2022-04-17,Andorra,54.429
2022-04-18,Andorra,54.429
2022-04-19,Andorra,54.429
2022-04-20,Andorra,43.429
2022-04-21,Andorra,43.429
2022-04-22,Andorra,43.429
2022-04-23,Andorra,43.429
2022-04-24,Andorra,43.429
2022-04-25,Andorra,43.429
2022-04-26,Andorra,43.429
2022-04-27,Andorra,0.0
2022-04-28,Andorra,48.0
2022-04-29,Andorra,48.0
2022-04-30,Andorra,48.0
2022-05-01,Andorra,48.0
2022-05-02,Andorra,48.0
2022-05-03,Andorra,48.0
2022-05-04,Andorra,100.571
2022-05-05,Andorra,52.571
2022-05-06,Andorra,52.571
2022-05-07,Andorra,52.571
2022-05-08,Andorra,52.571
2022-05-09,Andorra,52.571
2022-05-10,Andorra,52.571
2022-05-11,Andorra,0.0
2022-05-12,Andorra,62.714
2022-05-13,Andorra,62.714
2022-05-14,Andorra,62.714
2022-05-15,Andorra,62.714
2022-05-16,Andorra,62.714
2022-05-17,Andorra,62.714
2022-05-18,Andorra,122.143
2022-05-19,Andorra,59.429
2022-05-20,Andorra,59.429
2022-05-21,Andorra,59.429
2022-05-22,Andorra,59.429
2022-05-23,Andorra,59.429
2022-05-24,Andorra,59.429
2022-05-25,Andorra,46.0
2022-05-26,Andorra,46.0
2022-05-27,Andorra,46.0
2022-05-28,Andorra,46.0
2022-05-29,Andorra,46.0
2022-05-30,Andorra,46.0
2022-05-31,Andorra,46.0
2022-06-01,Andorra,0.0
2022-06-02,Andorra,0.0
2022-06-03,Andorra,24.714
2020-02-25,Austria,0.18371428571428572
2020-02-26,Austria,0.36742857142857144
2020-02-27,Austria,0.5511428571428572
2020-02-28,Austria,0.7348571428571429
2020-02-29,Austria,0.9185714285714286
2020-03-01,Austria,1.1022857142857143
2020-03-02,Austria,1.286
2020-03-03,Austria,1.571
2020-03-04,Austria,2.286
2020-03-05,Austria,3.143
2020-03-06,Austria,5.143
2020-03-07,Austria,6.143
2020-03-08,Austria,9.714
